0.164,-9.00500547806882e-05,-0.0608726909442296,-2.2047905661366,2.14400792524753,-2.26557320702643,2.14382782513722,-2.26575330713524
0.165,-8.85954638638609e-05,-0.0623717486556941,-2.22458337833888,2.16230022514756,-2.28686653153122,2.16212303421881,-2.28704372245793
0.166,-8.72089631118733e-05,-0.0639624721691134,-2.24442167073366,2.18054640752824,-2.30829693394024,2.18037198960086,-2.30847135186531
0.167,-8.58857215612074e-05,-0.0656405852699519,-2.26430519524812,2.19875049570032,-2.3298598947971,2.19857872425601,-2.33003166623904
0.168,-8.46215356781199e-05,-0.0674020195045081,-2.28423343693658,2.21691603896833,-2.35155083490599,2.21674679589582,-2.35172007797619
0.169,-8.34127485584979e-05,-0.0692428819170461,-2.30420566479234,2.23504619562438,-2.37336513396135,2.2348793701262,-2.37353195945741
0.17,-8.22561676933065e-05,-0.0711594292428069,-2.32422097840988,2.25314380533523,-2.39529815148546,2.25297929299891,-2.39546266381991
0.171,-8.11489938573606e-05,-0.0731480477808896,-2.34427834985776,2.27121145107113,-2.41734524864519,2.27104915308261,-2.4175075466321
0.172,-8.00887512499848e-05,-0.0752052381405635,-2.36437666044999,2.28925151106102,-2.43950180983964,2.28909133355784,-2.43966198734147
0.173,-7.90732275033346e-05,-0.0773276040651414,-2.38451473236082,2.30726620152346,-2.46176326319873,2.30710805506791,-2.4619214096532
0.174,-7.81004240347771e-05,-0.0795118445782194,-2.40469135522245,2.32525761106847,-2.48412509937684,2.32510141021998,-2.48428130022449
0.175,-7.71685086889962e-05,-0.0817547487585574,-2.4249053079866,2.34322772773689,-2.50658288823662,2.3430733907192,-2.50673722525369
0.176,-7.62757829700922e-05,-0.0840531925241726,-2.44515537642728,2.36117845968619,-2.52913229316859,2.36102590812003,-2.52928484473431
0.177,-7.54206491548892e-05,-0.0864041368871025,-2.46544036672116,2.37911165048328,-2.55176908295918,2.37896080918483,-2.55191992425734
0.178,-7.46015898879238e-05,-0.0888046272226762,-2.48575911557159,2.39702908993884,-2.57448914120442,2.39687988675898,-2.57463834438411
0.179,-7.38171472826066e-05,-0.0912517931772029,-2.50611049734798,2.41493252131807,-2.59728847337791,2.41478488702347,-2.59743610767245
0.18,-7.30659105281362e-05,-0.0937428489130276,-2.52649342870035,2.43282364569785,-2.62016321170284,2.43267751387679,-2.6203093435239
0.181,-7.23465079334185e-05,-0.0962750934580968,-2.54690687108393,2.45070412413376,-2.64310961803409,2.45055943111792,-2.64325431104998
0.182,-7.16576000718838e-05,-0.0988459109874258,-2.56734983159484,2.46857557820747,-2.66612408498217,2.46843226300736,-2.66626740018236
0.183,-7.0997874405232e-05,-0.101452770915685,-2.58782136247833,2.48643958943702,-2.68920313551958,2.48629759368826,-2.68934513126844
0.184,-7.03660443188703e-05,-0.104093227723582,-2.60832055962923,2.50429769794994,-2.71234342130847,2.50415696586136,-2.71248415339716
0.185,-6.97021421077748e-05,-0.10675240680148,-2.62886213140639,2.52217942674699,-2.73554483606573,2.52204002246283,-2.73568424035
0.186,-6.84203889868007e-05,-0.109380292954535,-2.64950486533405,2.54019299276847,-2.75881673789957,2.54005615199055,-2.75895357867759
0.187,-6.51528488739839e-05,-0.111937188134134,-2.67029517972597,2.55842314444068,-2.7821672150112,2.55829283874298,-2.782297520709
0.188,-5.80190479309017e-05,-0.114401616459255,-2.69125723403643,2.57691363662509,-2.80560083144774,2.57679759852927,-2.80571686954364
0.189,-4.4876660932891e-05,-0.116766164859014,-2.71239807711177,2.59567678891367,-2.82911936530984,2.59558703559184,-2.82920911863174
0.19,-2.35136534564306e-05,-0.119033841212824,-2.73371207653916,2.61470174897978,-2.85272240409851,2.61465472167289,-2.85276943140545
0.191,8.21023830444023e-06,-0.121214948265899,-2.75518465233242,2.63396149382821,-2.87640781083662,2.63397791430484,-2.87639139036003
0.192,5.22647832431611e-05,-0.123324470651353,-2.77679536180393,2.65341862636933,-2.90017209723852,2.65352315593583,-2.90006756767205
0.193,0.000110385723775086,-0.125379951797278,-2.79852039293417,2.67303005541311,-2.92401073045522,2.67325082686067,-2.92378995900768
0.194,0.00018403944699652,-0.127399823160781,-2.82033452945995,2.69275066685217,-2.94791839206772,2.69311874574617,-2.94755031317374
0.195,0.000274409573437051,-0.129402139086609,-2.84221265318763,2.71253610452758,-2.97188920184767,2.71308492367446,-2.9713403827008
0.196,0.000382399970152547,-0.131403665697658,-2.86413084851987,2.73234478285206,-2.99591691418768,2.73310958279236,-2.99515211424737
0.197,0.000508649491946844,-0.133419270711398,-2.88606717157622,2.75213925137288,-3.01999509177957,2.75315655035677,-3.01897779279567
0.198,0.00065355455189775,-0.135461562145461,-2.90800214219667,2.77188702549931,-3.04411725889403,2.77319413460311,-3.04281014979024
0.199,0.000817296334758688,-0.137540726827303,-2.92991901205108,2.79156098888902,-3.06827703521314,2.79319558155854,-3.06664244254362
0.2,0.000999870150570348,-0.139664523856297,-2.95180385645139,2.81113946244452,-3.09246825045826,2.81313920274566,-3.09046851015711
0.201,0.00120115515972397,-0.141872369105065,-2.97360795949633,2.83053443523154,-3.11668148376112,2.83293674555099,-3.11427917344167
0.202,0.00142111841179249,-0.144345772103709,-2.99511898708845,2.84935209657295,-3.14088587760395,2.85219433339653,-3.13804364078036
0.203,0.00165963326800811,-0.147254102139529,-3.01611836317309,2.86720462776555,-3.16503209858063,2.87052389430157,-3.16171283204461
0.204,0.00191641172517809,-0.150690748732827,-3.03645544187395,2.88384828141594,-3.18906260233195,2.8876811048663,-3.1852297788816
0.205,0.0021909081672784,-0.15468935108837,-3.05603590534635,2.89915564609071,-3.212916164602,2.90353746242526,-3.20853434826744
0.206,0.00248242138326327,-0.159238184464991,-3.07481108485725,2.91309047900899,-3.2365316907055,2.91805532177552,-3.23156684793897
0.207,0.0027902346775831,-0.164292728733609,-3.09276836518839,2.9256854017772,-3.25985132859958,2.93126587113236,-3.25427085924442
0.208,0.00314897844966899,-0.169786364480876,-3.1099227334092,2.93698739047866,-3.28285807633975,2.94328534737799,-3.27656011944041
0.209,0.00357520371883557,-0.175639233683624,-3.12630947826211,2.94709504085965,-3.30552391566457,2.95424544829732,-3.29837350822689
